Date,BTC-USD,ETH-USD,BNB-USD,SOL-USD
2024-06-14,66011.09375,3480.27197265625,603.1805419921875,143.0944366455078
2024-06-15,66191.0,3565.549560546875,607.8029174804688,145.41221618652344
2024-06-16,66639.046875,3620.5634765625,610.0540161132812,151.12550354003906
2024-06-17,66490.296875,3511.37890625,604.4673461914062,143.3342742919922
2024-06-18,65140.74609375,3483.681396484375,588.7020874023438,137.50399780273438
2024-06-19,64960.296875,3559.347412109375,598.771728515625,135.60960388183594
2024-06-20,64828.65625,3511.0869140625,587.107177734375,133.47296142578125
2024-06-21,64096.19921875,3516.07568359375,585.9119262695312,134.5883026123047
2024-06-22,64252.578125,3494.8134765625,590.7633666992188,133.6702423095703
2024-06-23,63180.796875,3418.61181640625,577.2108764648438,128.59042358398438
2024-06-24,60277.4140625,3350.25634765625,567.578125,132.24139404296875
2024-06-25,61804.640625,3395.029052734375,578.1034545898438,136.5592041015625
2024-06-26,60811.27734375,3369.477294921875,572.4017944335938,136.60914611816406
2024-06-27,61604.80078125,3444.800537109375,580.7982788085938,149.44837951660156
2024-06-28,60320.13671875,3373.635986328125,566.4644775390625,139.70339965820312
2024-06-29,60887.37890625,3372.9677734375,569.127685546875,140.01014709472656
2024-06-30,62678.29296875,3432.88916015625,581.7711181640625,146.49249267578125
2024-07-01,62851.98046875,3440.341552734375,576.6869506835938,146.59506225585938
2024-07-02,62029.015625,3416.354736328125,578.9810791015625,153.7004852294922
2024-07-03,60173.921875,3292.916748046875,556.5777587890625,140.73141479492188
2024-07-04,56977.703125,3054.52197265625,513.9945068359375,127.55081939697266
2024-07-05,56662.375,2981.5986328125,497.9958190917969,134.3693389892578
2024-07-06,58303.5390625,3069.3779296875,527.6743774414062,143.24118041992188
2024-07-07,55849.109375,2929.38720703125,490.6131286621094,131.7740936279297
2024-07-08,56705.09765625,3018.73193359375,510.6142578125,139.4636993408203
2024-07-09,58009.2265625,3064.032958984375,516.568115234375,141.34844970703125
2024-07-10,57742.49609375,3102.21875,524.5165405273438,141.97479248046875
2024-07-11,57344.9140625,3100.330810546875,525.1380615234375,135.8832244873047
2024-07-12,57899.46484375,3134.15869140625,533.75732421875,139.52801513671875
2024-07-13,59231.953125,3177.19873046875,532.3488159179688,141.9249725341797
